-- Logs begin at Wed 2020-04-01 21:44:20 UTC, end at Wed 2020-04-01 23:10:43 UTC. --
Apr 01 22:25:19 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 22:25:19 ubuntu dstat.sh[2661]: [286B blob data]
Apr 01 22:25:19 ubuntu dstat.sh[2661]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 22:43:53 ubuntu dstat.sh[2661]: 01-04 22:43:53| 89  10   0   0   2|1683M  121M  145M 1945M|9591B 2202B| 208k   18M|11.0  84.0 |1741  3633 |2.40 2.19 1.86|5.0 1.0 4.0|   0     0 |openstack            10553 46%5574k   0 |openstack            105535574k   0  46%|mysqld       244M|   0     0 |  24   59    0  103    0
Apr 01 22:43:54 ubuntu dstat.sh[2661]: 01-04 22:43:54| 85  11   0   0   4|1718M  112M  145M 1919M|6201B 1944B| 148k 3076k|6.00   150 |2072  3233 |2.40 2.19 1.86|4.0 2.0 3.0|   0     0 |neutron-metadat      10211 17%3231k 208B|bash                 10484  11M  39k  0%|mysqld       244M|   0     0 |  24   59    0  107    0
Apr 01 22:43:55 ubuntu dstat.sh[2661]: 01-04 22:43:55| 73  17   0   1  10|1712M  118M  145M 1920M|  10k 2160B| 328k 1532k|28.0   134 |1898  3400 |2.40 2.19 1.86|8.0 1.0 136|   0     0 |neutron-l3-agen      9607  33%2684k   0 |bash                 3856   11M  48k1.0%|mysqld       244M|   0     0 |  24   59    0  107    0
Apr 01 22:43:56 ubuntu dstat.sh[2661]: 01-04 22:43:56| 88  10   0   0   3|1760M  117M  145M 1873M|6585B 2230B|  32k 1896k|2.00   152 |1905  2722 |3.01 2.32 1.90|5.0 1.0 1.0|   0     0 |openstack            10696 44%5024k  38k|openstack            106965024k  38k 44%|mysqld       244M|   0     0 |  24   59    0  107    0
Apr 01 22:43:57 ubuntu dstat.sh[2661]: 01-04 22:43:57| 90  10   0   0   1|1793M  107M  145M 1852M|5190B 1944B| 200k  521k|15.0  33.0 |2208  3717 |3.01 2.32 1.90|5.0   0 2.0|   0     0 |openstack            10696 36%3463k   0 |openstack            106963463k   0  36%|mysqld       244M|   0     0 |  24   65    0  111    0
Apr 01 22:43:58 ubuntu dstat.sh[2661]: 01-04 22:43:58| 87  11   0   0   2|1835M  124M  145M 1796M|7587B 2160B| 144k    0 |13.0     0 |1876  4373 |3.01 2.32 1.90| 13   0 4.0|   0     0 |privsep-helper       10697 20%   0    0 |neutron-metadat      10211 768k   0  18%|mysqld       244M|   0     0 |  24   73    0  113    0
Apr 01 22:43:59 ubuntu dstat.sh[2661]: 01-04 22:43:59| 85  13   0   0   3|1924M  107M  145M 1726M|5641B 1944B|  76k  152k|5.00  3.00 |1324  2067 |3.01 2.32 1.90|6.0   0 3.0|   0     0 |python               9607  18%1048k  19k|python               8186 8635k  40k1.0%|mysqld       245M|   0     0 |  24   79    0  113    0
Apr 01 22:44:00 ubuntu dstat.sh[2661]: 01-04 22:44:00| 80  19   0   0   2|1925M  135M  145M 1699M|4273B 2160B|  80k 1200k|3.00   115 |2144  3641 |3.01 2.32 1.90|4.0 1.0 178|   0     0 |python               10211 19%2214k   0 |bash                 3856   11M  51k2.0%|mysqld       245M|   0     0 |  24   85    0  114    0
Apr 01 22:44:01 ubuntu dstat.sh[2661]: 01-04 22:44:01| 81  12   0   0   7|1954M  105M  145M 1700M|3768B 1944B|   0  1604k|   0   120 |1907  5620 |3.33 2.40 1.93|5.0 2.0 2.0|   0     0 |openstack            10885 44%4604k  38k|openstack            108854604k  38k 44%|mysqld       245M|   0     0 |  24   87    0  110    0
Apr 01 22:44:02 ubuntu dstat.sh[2661]: 01-04 22:44:02| 84   8   0   0   9|1980M  117M  145M 1663M|3929B 2160B|4096B  368k|1.00  60.0 |1784  3412 |3.33 2.40 1.93|8.0 1.0  10|   0     0 |openstack            10885 48%4639k   0 |openstack            108854639k   0  48%|mysqld       245M|   0     0 |  24   93    0  111    0
Apr 01 22:44:03 ubuntu dstat.sh[2661]: 01-04 22:44:03| 71  13   0  15   2|2024M  113M  145M 1624M|4026B 1944B|  60k  376k|1.00  41.0 |1627  3649 |3.33 2.40 1.93|6.0 4.0  17|   0     0 |neutron-rootwra      10911 17%   0    0 |openstack            10885 954k   0  12%|mysqld       245M|   0     0 |  24  109    0  111    0
Apr 01 22:44:04 ubuntu dstat.sh[2661]: 01-04 22:44:04| 59  17   0  23   2|2052M  139M  145M 1572M|4048B 2160B| 384k  168k|19.0  6.00 |1359  2272 |3.33 2.40 1.93|3.0 4.0  13|   0     0 |privsep-helper       10914 36%   0    0 |python               10211 646k   0 8.5%|mysqld       245M|   0     0 |  24  111    0  112    0
Apr 01 22:44:05 ubuntu dstat.sh[2661]: 01-04 22:44:05| 76  22   0   2   1|2067M  150M  145M 1547M|7331B 1944B|1344k  776k|17.0  49.0 |2375  6821 |3.33 2.40 1.93|3.0 2.0  19|   0     0 |python               10211 17% 198k 116k|python               9607 8638k  40k1.0%|mysqld       245M|   0     0 |  24  123    0  117    0
Apr 01 22:44:07 ubuntu dstat.sh[2661]: 01-04 22:44:06| 52   8   0  35   5|2095M  121M  145M 1548M|4556B 1944B| 768k  392k|13.0  66.0 |1435  2357 |3.46 2.44 1.95|1.0 1.0 4.0|   0     0 |privsep-helper       10936 37%   0    0 |ovsdb-client         109497000B 757B0.5%|mysqld       245M|   0     0 |  24  131    0  117    0
Apr 01 22:44:07 ubuntu dstat.sh[2661]: 01-04 22:44:07|  7   2   7  84   1|2097M  120M  145M 1548M|4514B 2160B|   0   852k|   0  54.0 |1037  1905 |3.46 2.44 1.95|  0 3.0 2.0|   0     0 |neutron-server:      7465 2.0%   0  613B|python2              2741   52k 473B  0%|mysqld       246M|   0     0 |  24  131    0  112    0
Apr 01 22:44:08 ubuntu dstat.sh[2661]: 01-04 22:44:08| 11   2   1  85   2|2098M  119M  145M 1548M|5004B 2160B| 124k 2164k|12.0   140 |1265  2051 |3.46 2.44 1.95|  0 3.0   0|   0     0 |python               7463 5.0%  27k5296B|python2              2741   51k 480B  0%|mysqld       246M|   0     0 |  24  131    0  112    0
Apr 01 22:44:09 ubuntu dstat.sh[2661]: 01-04 22:44:09| 10   3  13  72   2|2099M  117M  145M 1548M|4697B 1944B| 160k  556k|18.0  91.0 |1246  1922 |3.46 2.44 1.95|2.0 1.0   0|   0     0 |python               7463 4.0% 122k   0 |python               7463  122k   0 4.0%|mysqld       246M|   0     0 |  24  131    0  112    0
Apr 01 22:44:10 ubuntu dstat.sh[2661]: 01-04 22:44:10| 19   4  27  46   5|2100M  116M  145M 1548M|4391B 2202B| 152k  352k|27.0  21.0 |1269  2266 |3.46 2.44 1.95|1.0   0   0|   0     0 |python               7463  16%  96k  38k|python               7463   96k  38k 16%|mysqld       246M|   0     0 |  24  131    0  100    0
Apr 01 22:44:11 ubuntu dstat.sh[2661]: 01-04 22:44:11| 47  14  29   4   4|2063M  154M  145M 1549M|7348B 2014B|   0   340k|   0  22.0 |1819  3817 |3.27 2.42 1.94|5.0   0 147|   0     0 |python               7463  21%  84k  11k|bash                 3856   11M  59k0.5%|mysqld       246M|   0     0 |  24  133    0  101    0
Apr 01 22:44:12 ubuntu dstat.sh[2661]: 01-04 22:44:12| 47   6  39   4   4|2086M  130M  145M 1549M|4225B 1944B|   0   212k|   0  11.0 |1258  1971 |3.27 2.42 1.94|2.0   0  17|   0     0 |openstack            11116 46%5778k  38k|openstack            111165778k  38k 46%|mysqld       246M|   0     0 |  24  133    0   95    0
Apr 01 22:44:13 ubuntu dstat.sh[2661]: 01-04 22:44:13| 50   5  28  13   5|2103M  113M  145M 1549M|4886B 2160B|   0  1636k|   0  64.0 |1341  2110 |3.27 2.42 1.94|1.0   0 1.0|   0     0 |openstack            11116 49%4721k   0 |openstack            111164721k   0  49%|mysqld       246M|   0     0 |  24  133    0   95    0
Apr 01 22:44:14 ubuntu dstat.sh[2661]: 01-04 22:44:14| 47   9  41   1   2|2163M  126M  145M 1477M|4575B 1944B|  20k    0 |1.00     0 |1494  2595 |3.27 2.42 1.94|2.0   0   0|   0     0 |python               7464  19%  47k 207B|openstack            11116 785k   0  14%|mysqld       246M|   0     0 |  24  137    0   86    0
Apr 01 22:44:15 ubuntu dstat.sh[2661]: 01-04 22:44:15| 40   3  45  11   1|2173M  116M  145M 1477M|5036B 1944B|  28k   56k|2.00  3.00 |1284  2019 |3.27 2.42 1.94|1.0   0 1.0|   0     0 |python               7464  35% 230k  19k|python               7464  230k  19k 35%|mysqld       247M|   0     0 |  24  139    0   86    0
Apr 01 22:44:16 ubuntu dstat.sh[2661]: 01-04 22:44:16| 42   5  37  15   1|2178M  111M  145M 1477M|8181B 2160B|   0   712k|   0  30.0 |1380  2943 |3.24 2.43 1.95|1.0 1.0 1.0|   0     0 |python               7464  35%  84k8385B|python               7464   84k8385B 35%|mysqld       248M|   0     0 |  24  143    0   78    0
Apr 01 22:44:17 ubuntu dstat.sh[2661]: 01-04 22:44:17| 64  17  10  10   0|2146M  143M  145M 1477M|6192B 1890B|   0   760k|   0  33.0 |1651  3527 |3.24 2.43 1.95|2.0   0 157|   0     0 |neutron-server:      7465  32%  19k1756B|bash                 3856   12M  59k1.0%|mysqld       248M|   0     0 |  24  141    0   80    0
Apr 01 22:44:18 ubuntu dstat.sh[2661]: 01-04 22:44:18| 85   6   3   7   0|2171M  117M  145M 1477M|6770B 2214B|  84k  664k|2.00  25.0 |1897  3334 |3.24 2.43 1.95|2.0   0 3.0|   0     0 |openstack            11277 44%5122k  38k|openstack            112775122k  38k 44%|mysqld       249M|   0     0 |  24  141    0   62    0
Apr 01 22:44:19 ubuntu dstat.sh[2661]: 01-04 22:44:19| 90   9   0   1   0|2212M  110M  145M 1444M|4541B 2202B|8192B  520k|2.00  14.0 |2277  3928 |3.24 2.43 1.95|4.0 1.0 3.0|   0     0 |openstack            11277 45%4208k   0 |openstack            112774208k   0  45%|mysqld       249M|   0     0 |  24  143    0   64    0
Apr 01 22:44:20 ubuntu dstat.sh[2661]: 01-04 22:44:20| 83  14   1   2   1|2199M  181M  146M 1388M|3806B 2160B|  76k  480k|8.00  11.0 |1709  3192 |3.24 2.43 1.95|2.0 1.0  75|   0     0 |privsep-helper       11283 41%   0    0 |bash                 3856   11M  46k0.5%|mysqld       249M|   0     0 |  24  141    0   62    0
Apr 01 22:44:21 ubuntu dstat.sh[2661]: 01-04 22:44:21| 90  10   0   0   1|2229M  150M  146M 1389M|5277B 2160B|4096B 3708k|1.00  83.0 |1672  2608 |3.22 2.44 1.96|2.0 1.0 5.0|   0     0 |openstack            11355 48%6098k  38k|python               8910 8636k  40k0.5%|mysqld       249M|   0     0 |  24  141    0   62    0
Apr 01 22:44:22 ubuntu dstat.sh[2661]: 01-04 22:44:22| 78  14   8   0   1|2216M  163M  146M 1389M|3666B 1944B|4096B   52k|1.00  6.00 |1621  2980 |3.22 2.44 1.96|2.0   0  27|   0     0 |neutron-rootwra      11367 17%   0    0 |bash                 3856   11M  44k  0%|mysqld       249M|   0     0 |  24  141    0   67    0
Apr 01 22:44:23 ubuntu dstat.sh[2661]: 01-04 22:44:23| 55  19  13  13   1|2243M  135M  146M 1389M|4749B 2160B| 472k    0 |55.0     0 |1673  3251 |3.22 2.44 1.96|2.0 1.0 121|   0     0 |openstack            11480 37%5212k  38k|openstack            114805212k  38k 37%|mysqld       249M|   0     0 |  24  143    0   68    0
Apr 01 22:44:24 ubuntu dstat.sh[2661]: 01-04 22:44:24| 61  10  13  14   2|2266M  112M  146M 1389M|4832B 1944B| 252k  132k|42.0  6.00 |1777  3253 |3.22 2.44 1.96|6.0   0  18|   0     0 |openstack            11480 51%5359k   0 |openstack            114805359k   0  51%|mysqld       249M|   0     0 |  24  143    0   52    0
Apr 01 22:44:25 ubuntu dstat.sh[2661]: 01-04 22:44:25| 73  14   8   3   3|2273M  105M  146M 1390M|4921B 2230B|  60k  264k|4.00  18.0 |2053  4599 |3.22 2.44 1.96|2.0   0  28|   0     0 |neutron-server:      7465  19%   0 1758B|openstack            11480 712k4158B 15%|mysqld       249M|   0     0 |  24  143    0   59    0
Apr 01 22:44:26 ubuntu dstat.sh[2661]: 01-04 22:44:26| 73  25   0   1   1|2239M  139M  146M 1390M|4160B 1944B| 100k  188k|4.00  17.0 |2023  4913 |3.13 2.43 1.96|4.0   0 161|   0     0 |openstack            11692 29%3785k  38k|bash                 3856   11M  55k1.0%|mysqld       249M|   0     0 |  24  143    0   52    0
Apr 01 22:44:27 ubuntu dstat.sh[2661]: 01-04 22:44:27| 84  15   0   0   1|2261M  117M  146M 1390M|6467B 2254B|  60k  156k|4.00  10.0 |2304  4508 |3.13 2.43 1.96|2.0   0  28|   0     0 |openstack            11692 48%4854k   0 |openstack            116924854k   0  48%|mysqld       249M|   0     0 |  24  143    0   52    0
Apr 01 22:44:28 ubuntu dstat.sh[2661]: 01-04 22:44:28| 60   9  22   2   6|2272M  105M  146M 1390M|8395B 1944B|  84k  386k|2.00  33.0 |1994  3691 |3.13 2.43 1.96|1.0   0 2.0|   0     0 |openstack            11692 37%2605k1009B|openstack            116922605k1009B 37%|mysqld       249M|   0     0 |  24  143    0   58    0
Apr 01 22:44:29 ubuntu dstat.sh[2661]: 01-04 22:44:29| 38  15  37   1   8|2241M  137M  146M 1390M|6346B 2160B|   0   168k|   0  10.0 |1388  2554 |3.13 2.43 1.96|1.0   0 100|   0     0 |openstack            11847 32%3208k  38k|bash                 3856   11M  46k  0%|mysqld       249M|   0     0 |  24  143    0   58    0
Apr 01 22:44:30 ubuntu dstat.sh[2661]: 01-04 22:44:30| 49   6  33   9   4|2261M  116M  146M 1390M|  16k 1944B|   0   988k|   0  41.0 |1380  2217 |3.13 2.43 1.96|2.0   0   0|   0     0 |openstack            11847 47%5200k   0 |openstack            118475200k   0  47%|mysqld       249M|   0     0 |  24  143    0   58    0
Apr 01 22:44:31 ubuntu dstat.sh[2661]: 01-04 22:44:31| 46   8  36   7   2|2274M  103M  146M 1390M|6659B 2160B|  96k  224k|7.00  27.0 |1632  2895 |2.96 2.41 1.95|1.0 1.0   0|   0     0 |openstack            11847 26%2875k   0 |openstack            118472875k   0  26%|mysqld       249M|   0     0 |  24  145    0   63    0
Apr 01 22:44:32 ubuntu dstat.sh[2661]: 01-04 22:44:32| 35   6  27  12  19|2275M  102M  146M 1390M|6069B 1944B|  28k  536k|4.00  48.0 |1395  2671 |2.96 2.41 1.95|5.0   0   0|   0     0 |python               7464  32%   0 6265B|python2              2741   91k 976B  0%|mysqld       249M|   0     0 |  24  145    0   63    0
Apr 01 22:44:33 ubuntu dstat.sh[2661]: 01-04 22:44:33| 47  11  31   1  10|2236M  141M  146M 1390M|7868B 2160B|   0   208k|   0  13.0 |1560  2741 |2.96 2.41 1.95|1.0   0  92|   0     0 |openstack            11940 24%2254k   0 |bash                 3856   11M  60k1.5%|mysqld       249M|   0     0 |  24  143    0   64    0
Apr 01 22:44:34 ubuntu dstat.sh[2661]: 01-04 22:44:34| 50   5  42   1   2|2259M  118M  146M 1391M|8133B 1944B|   0  2756k|   0  77.0 |1605  2475 |2.96 2.41 1.95|2.0   0 2.0|   0     0 |openstack            11940 47%5615k  38k|openstack            119405615k  38k 47%|mysqld       249M|   0     0 |  24  143    0   64    0
Apr 01 22:44:35 ubuntu dstat.sh[2661]: 01-04 22:44:35| 52   6  37   3   2|2275M  102M  146M 1391M|9249B 2160B|  92k  128k|4.00  12.0 |1572  2559 |2.96 2.41 1.95|5.0   0   0|   0     0 |openstack            11940 29%3400k   0 |openstack            119403400k   0  29%|mysqld       250M|   0     0 |  24  145    0   69    0
Apr 01 22:44:36 ubuntu dstat.sh[2661]: 01-04 22:44:36| 54   2  24  19   1|2278M  145M  146M 1346M|8288B 1944B|   0  1508k|   0   139 |1640  2316 |2.96 2.42 1.96|1.0 2.0   0|   0     0 |python               7463  46%   0  676B|python2              2741   42k 472B  0%|mysqld       250M|   0     0 |  24  145    0   69    0
Apr 01 22:44:37 ubuntu dstat.sh[2661]: 01-04 22:44:37| 16   2  30  51   2|2279M  144M  146M 1346M|7771B 1998B|   0  2640k|   0   163 |1359  1935 |2.96 2.42 1.96|  0 3.0   0|   0     0 |python               7463 9.0%  19k 402B|python2              2741   45k 477B  0%|mysqld       251M|   0     0 |  24  145    0   69    0
Apr 01 22:44:38 ubuntu dstat.sh[2661]: 01-04 22:44:38| 10   3  18  65   4|2279M  143M  146M 1346M|4103B 1944B|  84k 1068k|2.00   123 |1224  1949 |2.96 2.42 1.96|1.0   0 2.0|   0     0 |python               7463 5.0%   0    0 |python2              2741   46k 465B0.5%|mysqld       251M|   0     0 |  24  145    0   69    0
Apr 01 22:44:39 ubuntu dstat.sh[2661]: 01-04 22:44:39| 61  10  23   4   1|2284M  139M  146M 1346M|8741B 2106B|   0   344k|   0  22.0 |1567  3034 |2.96 2.42 1.96|1.0   0  18|   0     0 |python               7463  41%   0 4637B|python2              2741   51k 493B  0%|mysqld       251M|   0     0 |  24  145    0   69    0
Apr 01 22:44:40 ubuntu dstat.sh[2661]: 01-04 22:44:40| 60  11  22   6   1|2286M  136M  146M 1346M|6895B 2160B|   0   304k|   0  18.0 |1443  2940 |2.96 2.42 1.96|1.0 1.0  18|   0     0 |python               7463  43%   0 3573B|python2              2741   42k 470B0.5%|mysqld       251M|   0     0 |  24  147    0   66    0
Apr 01 22:44:41 ubuntu dstat.sh[2661]: 01-04 22:44:41| 74  13  11   1   1|2294M  144M  146M 1331M|8438B 1944B|   0   756k|   0   109 |1732  2701 |2.96 2.43 1.96|7.0 2.0  99|   0     0 |neutron-server:      7466  34%   0 2032B|bash                 3856   11M  39k  0%|mysqld       252M|   0     0 |  24  145    0   67    0
Apr 01 22:44:42 ubuntu dstat.sh[2661]: 01-04 22:44:42| 88   7   3   2   1|2322M  116M  146M 1331M|5452B 2230B|   0   756k|   0  96.0 |1544  2434 |2.96 2.43 1.96|5.0   0 2.0|   0     0 |openstack            12079 46%5726k  38k|openstack            120795726k  38k 46%|mysqld       253M|   0     0 |  24  149    0   67    0
Apr 01 22:44:43 ubuntu dstat.sh[2661]: 01-04 22:44:43| 85  15   1   0   0|2339M  114M  146M 1317M|4406B 1944B|   0   396k|   0  41.0 |1539  2920 |2.96 2.43 1.96|2.0 2.0  18|   0     0 |openstack            12079 42%3500k   0 |openstack            120793500k   0  42%|mysqld       253M|   0     0 |  24  149    0   69    0
Apr 01 22:44:44 ubuntu dstat.sh[2661]: 01-04 22:44:44| 69  11   1  18   2|2348M  105M  146M 1317M|5492B 2160B|  48k 1128k|7.00   150 |1939  3014 |2.96 2.43 1.96|4.0   0  18|   0     0 |neutron-server:      7466  33%   0 5462B|python               8910 2774B  11k1.5%|mysqld       253M|   0     0 |  24  151    0   72    0
Apr 01 22:44:45 ubuntu dstat.sh[2661]: 01-04 22:44:45| 69  12  11   8   1|2363M  121M  146M 1288M|4919B 2160B| 132k  560k|9.00  50.0 |1886  3791 |2.96 2.43 1.96|8.0   0  38|   0     0 |python               7463  28%   0  842B|python2              2741   96k 987B0.5%|mysqld       253M|   0     0 |  24  153    0   73    0
Apr 01 22:44:46 ubuntu dstat.sh[2661]: 01-04 22:44:46| 57  31  11   1   1|2321M  163M  146M 1288M|4541B 1944B|  84k  264k|10.0  9.00 |2121  4662 |2.89 2.42 1.96|3.0   0 250|   0     0 |privsep-helper       109369.0%   0    0 |bash                 3856   11M  65k  0%|mysqld       253M|   0     0 |  24  151    0   74    0
Apr 01 22:44:47 ubuntu dstat.sh[2661]: 01-04 22:44:47| 71   9  14   3   3|2345M  139M  146M 1288M|5370B 2470B| 168k  300k|15.0  18.0 |1608  2719 |2.89 2.42 1.96|1.0   0  14|   0     0 |openstack            12403 47%5796k  38k|openstack            124035796k  38k 47%|mysqld       254M|   0     0 |  24  151    0   74    0
Apr 01 22:44:48 ubuntu dstat.sh[2661]: 01-04 22:44:48| 60   7  26   7   1|2362M  121M  146M 1289M|5421B 2206B| 272k 2572k|9.00  61.0 |1739  3055 |2.89 2.42 1.96|2.0 1.0  12|   0     0 |openstack            12403 44%4027k   0 |openstack            124034027k   0  44%|mysqld       254M|   0     0 |  24  155    0   78    0
Apr 01 22:44:49 ubuntu dstat.sh[2661]: 01-04 22:44:49| 64   4  32   0   0|2364M  119M  146M 1289M|4403B 2160B|   0   472k|   0  25.0 |1596  2751 |2.89 2.42 1.96|2.0   0   0|   0     0 |python               7463  42%1193B1414B|python2              2741   98k 953B0.5%|mysqld       254M|   0     0 |  24  153    0   79    0
Apr 01 22:44:50 ubuntu dstat.sh[2661]: 01-04 22:44:50| 39   3  40  19   0|2365M  118M  146M 1289M|6115B 2202B|   0   324k|   0  36.0 |1651  2952 |2.89 2.42 1.96|2.0 1.0 1.0|   0     0 |python               7463  30%   0 3379B|python               7463    0 3379B 30%|mysqld       254M|   0     0 |  24  153    0   79    0
Apr 01 22:44:51 ubuntu dstat.sh[2661]: 01-04 22:44:51| 48   3  33  15   0|2365M  118M  146M 1289M|6171B 2202B|   0   320k|   0  23.0 |1592  2876 |2.73 2.40 1.96|1.0 1.0 1.0|   0     0 |python               7463  37%   0 6911B|python2              2741   56k 471B0.5%|mysqld       254M|   0     0 |  24  153    0   79    0
Apr 01 22:44:52 ubuntu dstat.sh[2661]: 01-04 22:44:52| 54   3  43   0   1|2365M  118M  146M 1289M|4886B 1836B|   0   216k|   0  16.0 |1563  2777 |2.73 2.40 1.96|1.0   0   0|   0     0 |python               7463  45%   0 2168B|python2              2741   42k 469B  0%|mysqld       254M|   0     0 |  24  153    0   79    0
Apr 01 22:44:53 ubuntu dstat.sh[2661]: 01-04 22:44:53| 67  27   4   1   2|2322M  161M  146M 1289M|3848B 2238B|  96k  232k|7.00  15.0 |2076  5528 |2.73 2.40 1.96|5.0   0 315|   0     0 |neutron-server:      7465  37%   0 6746B|bash                 3856   12M  55k4.0%|mysqld       254M|   0     0 |  24  151    0   80    0
Apr 01 22:44:54 ubuntu dstat.sh[2661]: 01-04 22:44:54| 90   7   1   2   1|2349M  133M  146M 1289M|4303B 2282B|   0   272k|   0  15.0 |1861  3155 |2.73 2.40 1.96|2.0   0 3.0|   0     0 |openstack            12750 46%6169k  38k|openstack            127505546k  38k 44%|mysqld       254M|   0     0 |  24  151    0   80    0
Apr 01 22:44:55 ubuntu dstat.sh[2661]: 01-04 22:44:55| 89   9   1   1   1|2369M  114M  146M 1289M|6231B 2410B|   0   176k|   0  9.00 |1657  2669 |2.73 2.40 1.96|4.0   0   0|   0     0 |openstack            12750 47%5023k   0 |openstack            127505023k   0  47%|mysqld       254M|   0     0 |  24  151    0   76    0
Apr 01 22:44:56 ubuntu dstat.sh[2661]: 01-04 22:44:56| 72  20   5   1   3|2330M  153M  146M 1289M|3906B 2160B|  24k  144k|1.00  8.00 |2088  4293 |2.68 2.39 1.96|6.0   0 154|   0     0 |neutron-server:      7465  19%   0 7382B|bash                 3856   11M  51k2.0%|mysqld       255M|   0     0 |  24  151    0   82    0
Apr 01 22:44:57 ubuntu dstat.sh[2661]: 01-04 22:44:57| 37  46   9   2   6|2323M  160M  146M 1290M|5054B 1944B|4096B 3652k|1.00  60.0 |2575  5914 |2.68 2.39 1.96|2.0 1.0 414|   0     0 |privsep-helper       10936 13%   0    0 |bash                 3856  489k  22k6.5%|mysqld       255M|   0     0 |  24  151    0   82    0
