-- Logs begin at Wed 2020-04-01 01:10:47 UTC, end at Wed 2020-04-01 02:40:31 UTC. --
Apr 01 01:51:44 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 01:51:45 ubuntu dstat.sh[1374]: [286B blob data]
Apr 01 01:51:45 ubuntu dstat.sh[1374]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 02:21:09 ubuntu dstat.sh[1374]: 01-04 02:21:09|  6   1  91   2   1|2606M  176M  135M 1054M|3335B 1512B|   0    56k|   0  6.00 |1117  2020 |1.47 2.26 2.14|1.0   0   0|   0     0 |python               6729 1.0%  89B1803B|python2              1510   43k 459B  0%|mysqld       302M|   0     0 |  25  175    0   13    0
Apr 01 02:21:10 ubuntu dstat.sh[1374]: 01-04 02:21:10|  6   2  92   0   1|2606M  176M  135M 1054M|3577B 1674B|   0     0 |   0     0 |1104  2086 |1.47 2.26 2.14|2.0   0   0|   0     0 |swift-proxy-ser      2164 1.0%   0    0 |python2              1510   43k 439B0.5%|mysqld       302M|   0     0 |  25  175    0   13    0
Apr 01 02:21:11 ubuntu dstat.sh[1374]: 01-04 02:21:11|  8   1  89   1   2|2606M  176M  135M 1054M|4438B 2160B| 116k    0 |3.00     0 |1102  2006 |1.47 2.26 2.14|3.0   0   0|   0     0 |python               6729 1.5%  89B1803B|python2              1510   43k 460B0.5%|mysqld       302M|   0     0 |  25  175    0   13    0
Apr 01 02:21:12 ubuntu dstat.sh[1374]: 01-04 02:21:12|  6   1  91   0   2|2606M  176M  135M 1054M|3528B 1944B|   0     0 |   0     0 |1120  2059 |1.47 2.26 2.14|1.0   0   0|   0     0 |python               7457 1.0%   0    0 |python2              1510   43k 439B  0%|mysqld       302M|   0     0 |  25  175    0   13    0
Apr 01 02:21:13 ubuntu dstat.sh[1374]: 01-04 02:21:13|  6   2  92   0   1|2606M  176M  135M 1054M|5110B 2160B|   0     0 |   0     0 |1109  2030 |1.47 2.26 2.14|2.0   0   0|   0     0 |python               6729 1.0%  89B1803B|python2              1510   41k 438B0.5%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:14 ubuntu dstat.sh[1374]: 01-04 02:21:14|  6   2  79  12   1|2606M  176M  135M 1054M|3417B 2230B|   0   232k|   0  20.0 |1090  2067 |1.35 2.22 2.13|2.0 1.0   0|   0     0 |python               6729 1.0%   0    0 |python2              1510   41k 473B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:15 ubuntu dstat.sh[1374]: 01-04 02:21:15|  6   1  52  39   1|2606M  176M  135M 1054M|3186B 1944B|   0   484k|   0  96.0 |1142  2024 |1.35 2.22 2.13|2.0 1.0   0|   0     0 |swift-proxy-ser      2164 1.0%   0    0 |python2              1510   41k 473B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:16 ubuntu dstat.sh[1374]: 01-04 02:21:16|  7   2  82   9   1|2605M  176M  135M 1054M|5737B 2160B|   0   124k|   0  4.00 |1132  2098 |1.35 2.22 2.13|5.0   0   0|   0     0 |neutron-server:      6015 1.0%   0    0 |python2              1510   41k 466B0.5%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:17 ubuntu dstat.sh[1374]: 01-04 02:21:17|  8   1  84   6   0|2605M  176M  135M 1054M|4408B 2160B|   0   148k|   0  9.00 |1095  2091 |1.35 2.22 2.13|1.0   0 2.0|   0     0 |python               6729 1.5%  89B1803B|python2              1510   41k 465B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:18 ubuntu dstat.sh[1374]: 01-04 02:21:18|  8   1  87   3   0|2606M  176M  135M 1054M|3537B 1782B|  12k   52k|1.00  6.00 |1041  1958 |1.35 2.22 2.13|3.0   0   0|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   41k 474B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:19 ubuntu dstat.sh[1374]: 01-04 02:21:19|  8   1  84   7   1|2606M  176M  135M 1054M|5752B 1890B|   0    56k|   0  6.00 |1065  2021 |1.24 2.18 2.12|  0   0   0|   0     0 |python2              1510 1.0%  41k 458B|python2              1510   41k 458B1.0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:20 ubuntu dstat.sh[1374]: 01-04 02:21:20|  7   2  83   8   0|2606M  176M  135M 1054M|5392B 2160B|   0    88k|   0  14.0 |1109  2128 |1.24 2.18 2.12|1.0 1.0   0|   0     0 |neutron-server:      6014 1.0%   0  475B|python2              1510   41k 461B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:21 ubuntu dstat.sh[1374]: 01-04 02:21:21|  8   1  49  42   1|2606M  176M  135M 1054M|3729B 2160B|   0   200k|   0  41.0 |1122  2009 |1.24 2.18 2.12|  0 1.0   0|   0     0 |python               6729 1.5%  89B1803B|python2              1510   41k 473B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:22 ubuntu dstat.sh[1374]: 01-04 02:21:22|  6   1  14  77   2|2605M  176M  135M 1054M|5048B 2160B|   0   800k|   0   120 |1207  2060 |1.24 2.18 2.12|1.0 1.0   0|   0     0 |swift-proxy-ser      2164 1.0%   0    0 |python2              1510   41k 474B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:23 ubuntu dstat.sh[1374]: 01-04 02:21:23| 10   2  77  10   1|2606M  176M  135M 1054M|4606B 2160B|8192B  244k|1.00  14.0 |1189  2262 |1.24 2.18 2.12|1.0   0   0|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   41k 471B0.5%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:24 ubuntu dstat.sh[1374]: 01-04 02:21:24|  6   2  92   0   0|2605M  176M  135M 1054M|7444B 2052B|   0     0 |   0     0 |1092  1984 |1.14 2.15 2.10|1.0   0   0|   0     0 |python               6729 1.0%   0    0 |python2              1510   41k 428B0.5%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:25 ubuntu dstat.sh[1374]: 01-04 02:21:25|  6   2  85   4   5|2606M  176M  135M 1054M|7455B 2052B|   0   188k|   0  15.0 |1050  1934 |1.14 2.15 2.10|1.0   0   0|   0     0 |python               6729 1.0%  89B1803B|python2              1510   41k 466B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:26 ubuntu dstat.sh[1374]: 01-04 02:21:26|  8   3  87   1   2|2606M  176M  135M 1054M|5410B 2106B|   0    36k|   0  3.00 |1094  2069 |1.14 2.15 2.10|4.0   0   0|   0     0 |beam.smp             2039 2.0%   0    0 |python2              1510   41k 446B0.5%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:27 ubuntu dstat.sh[1374]: 01-04 02:21:27|  7   3  78   7   6|2605M  176M  135M 1054M|3406B 1998B| 108k  192k|6.00  15.0 |1095  2085 |1.14 2.15 2.10|1.0   0 2.0|   0     0 |python               6729 2.0%  89B1803B|python2              1510   41k 483B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:28 ubuntu dstat.sh[1374]: 01-04 02:21:28|  9   3  75  12   3|2606M  176M  135M 1054M|3711B 2148B|   0    36k|   0  3.00 |1099  2095 |1.14 2.15 2.10|3.0   0   0|   0     0 |neutron-server:      6014 1.0%   0  475B|python2              1510   41k 465B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:29 ubuntu dstat.sh[1374]: 01-04 02:21:29|  7   3  75  15   1|2605M  176M  135M 1055M|3974B 1998B|   0    44k|   0  2.00 |1148  2057 |1.05 2.11 2.09|2.0 1.0   0|   0     0 |python               6729 1.5%  89B1803B|python2              1510   41k 458B0.5%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:30 ubuntu dstat.sh[1374]: 01-04 02:21:30|  7   2  75  13   2|2605M  176M  135M 1055M|3565B 1944B|   0   184k|   0  13.0 |1105  2097 |1.05 2.11 2.09|3.0   0   0|   0     0 |swift-proxy-ser      2164 1.0%   0    0 |python2              1510   41k 461B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:31 ubuntu dstat.sh[1374]: 01-04 02:21:31|  9   1  82   3   4|2605M  176M  135M 1055M|  10k 2230B|   0    48k|   0  6.00 |1168  2037 |1.05 2.11 2.09|5.0   0   0|   0     0 |python               6729 1.5%  89B1803B|python2              1510   41k 459B0.5%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:32 ubuntu dstat.sh[1374]: 01-04 02:21:32|  7   4  51  35   4|2605M  176M  135M 1055M|  13k 1944B|   0   104k|   0  5.00 |1345  2261 |1.05 2.11 2.09|2.0 1.0  14|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   41k 474B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:33 ubuntu dstat.sh[1374]: 01-04 02:21:33|  6   1  90   0   3|2605M  176M  135M 1055M|6940B 2160B|   0  4096B|   0  1.00 |1103  2072 |1.05 2.11 2.09|3.0   0   0|   0     0 |python               6729 1.0%  89B1803B|python2              1510   41k 457B0.5%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:34 ubuntu dstat.sh[1374]: 01-04 02:21:34|  7   2  89   0   1|2605M  176M  135M 1055M|4985B 1944B|   0     0 |   0     0 |1164  2012 |1.05 2.09 2.09|1.0   0   0|   0     0 |swift-proxy-ser      2164 1.0%   0    0 |python2              1510   41k 438B0.5%|mysqld       302M|   0     0 |  25  175    0    3    0
Apr 01 02:21:35 ubuntu dstat.sh[1374]: 01-04 02:21:35|  6   2  86   2   5|2605M  176M  135M 1055M|4335B 2160B| 116k    0 |3.00     0 |1118  2033 |1.05 2.09 2.09|1.0   0   0|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   41k 459B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:36 ubuntu dstat.sh[1374]: 01-04 02:21:36|  8   1  83   3   4|2605M  176M  135M 1055M|3628B 1944B|   0    36k|   0  3.00 |1084  2105 |1.05 2.09 2.09|1.0   0   0|   0     0 |python               8156 1.5%   0    0 |python2              1510   41k 464B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:37 ubuntu dstat.sh[1374]: 01-04 02:21:37|  7   2  80   5   5|2605M  176M  135M 1055M|4405B 2106B|   0   152k|   0  9.00 |1137  2108 |1.05 2.09 2.09|  0   0 2.0|   0     0 |etcd                 2472 1.0%   0    0 |python2              1510   41k 471B0.5%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:38 ubuntu dstat.sh[1374]: 01-04 02:21:38|  7   2  90   1   1|2605M  176M  135M 1055M|4551B 1998B|   0    52k|   0  6.00 |1147  2078 |1.05 2.09 2.09|5.0   0   0|   0     0 |python               8156 1.0%   0    0 |python2              1510   41k 458B0.5%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:39 ubuntu dstat.sh[1374]: 01-04 02:21:39|  5   3  79  13   1|2605M  176M  135M 1055M|3123B 1392B|   0    56k|   0  6.00 |1169  2145 |1.12 2.09 2.08|1.0   0   0|   0     0 |python               6729 1.0%  89B1803B|python2              1510   41k 459B0.5%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:40 ubuntu dstat.sh[1374]: 01-04 02:21:40|  7   2  91   0   1|2605M  176M  135M 1055M|2190B  486B|   0     0 |   0     0 |1057  1998 |1.12 2.09 2.08|2.0   0   0|   0     0 |swift-proxy-ser      2164 1.0%   0    0 |python2              1510   41k 437B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:41 ubuntu dstat.sh[1374]: 01-04 02:21:41|  7   2  90   0   0|2605M  176M  135M 1055M|2025B    0 |   0     0 |   0     0 | 992  1872 |1.12 2.09 2.08|  0   0   0|   0     0 |python               6729 1.5%  89B1803B|python2              1510   41k 422B0.5%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:42 ubuntu dstat.sh[1374]: 01-04 02:21:42|  4   1  94   0   1|2605M  176M  135M 1055M|1058B  216B|   0     0 |   0     0 |1028  1998 |1.12 2.09 2.08|  0   0   0|   0     0 |swift-container      325861.0%   0    0 |python2              1510   41k 431B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:43 ubuntu dstat.sh[1374]: 01-04 02:21:43|  7   1  92   0   0|2605M  176M  135M 1055M|2669B    0 |   0     0 |   0     0 |1062  1984 |1.12 2.09 2.08|1.0   0   0|   0     0 |python               6729 1.5%  89B1803B|python2              1510   41k 413B0.5%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:44 ubuntu dstat.sh[1374]: 01-04 02:21:44|  5   2  91   2   1|2605M  176M  135M 1055M|3625B  972B|   0    28k|   0  2.00 |1104  2065 |1.11 2.07 2.08|  0   0   0|   0     0 |python               7457 1.0%   0    0 |python2              1510   41k 457B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:45 ubuntu dstat.sh[1374]: 01-04 02:21:45|  6   3  91   0   1|2605M  176M  135M 1055M|3473B 1296B|   0     0 |   0     0 |1118  2051 |1.11 2.07 2.08|  0   0   0|   0     0 |swift-proxy-ser      2164 1.0%   0    0 |python2              1510   41k 430B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:46 ubuntu dstat.sh[1374]: 01-04 02:21:46|  7   2  84   7   0|2608M  171M  135M 1057M|  83k 3206B|1968k   36k| 101  3.00 |1262  2323 |1.11 2.07 2.08|  0 1.0 2.0|   0     0 |python2              262651.5% 494k   0 |python2              26265 494k   0 1.5%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:47 ubuntu dstat.sh[1374]: 01-04 02:21:47| 22   6  43  27   1|2626M  116M  136M 1093M|5392B 2700B|  37M  196k| 478  9.00 |1874  3124 |1.11 2.07 2.08|1.0   0 9.0|   0     0 |apt                  26270 14%   0    0 |python2              26265 557k  98k5.0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:48 ubuntu dstat.sh[1374]: 01-04 02:21:48| 36   3  29  32   1|2631M  103M  136M 1101M|5305B 2700B|7956k  716k|74.0  77.0 |1491  2207 |1.11 2.07 2.08|  0 3.0 2.0|   0     0 |apt                  26270 28%   0    0 |python2              1510   41k 499B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:49 ubuntu dstat.sh[1374]: 01-04 02:21:49| 12   3  11  72   1|2627M  127M  135M 1082M|6713B 2430B|6268k  372k|91.0  73.0 |1718  2786 |1.51 2.14 2.10|1.0 1.0 8.0|   0     0 |ironic-conducto      156782.0%   0 2308B|python2              1510   41k 499B0.5%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:21:50 ubuntu dstat.sh[1374]: 01-04 02:21:50| 10   3  65  20   2|2631M  122M  136M 1084M|  10k 3414B|2216k  256k|90.0  22.0 |1357  2414 |1.51 2.14 2.10|  0   0 2.0|   0     0 |apt                  262702.0%   0    0 |python2              1510   41k 486B  0%|mysqld       302M|   0     0 |  25  176    0    2    0
Apr 01 02:21:51 ubuntu dstat.sh[1374]: 01-04 02:21:51| 21   4  51  21   3|2635M  114M  136M 1087M| 477k 7082B|3484k  592k| 297  8.00 |1548  2892 |1.51 2.14 2.10|  0 1.0 2.0|   0     0 |apt                  26270 12%   0    0 |python2              1510   41k 501B0.5%|mysqld       302M|   0     0 |  25  175    0    3    0
Apr 01 02:21:52 ubuntu dstat.sh[1374]: 01-04 02:21:52| 22   6  41  29   4|2633M  136M  137M 1066M|4988B 2646B|3916k   84k| 148  4.00 |1561  2566 |1.51 2.14 2.10|3.0   0  15|   0     0 |apt                  262702.5%   0    0 |python2              1510   41k 487B  0%|mysqld       302M|   0     0 |  25  175    0    3    0
Apr 01 02:21:53 ubuntu dstat.sh[1374]: 01-04 02:21:53| 10   7  36  42   6|2639M  126M  138M 1069M|6375B 2484B|4720k  436k| 847  27.0 |2293  4180 |1.51 2.14 2.10|  0 1.0 5.0|   0     0 |dpkg                 263036.0%   0    0 |python2              1510   41k 494B0.5%|mysqld       302M|   0     0 |  25  175    0    3    0
Apr 01 02:21:54 ubuntu dstat.sh[1374]: 01-04 02:21:54|  9   3  39  47   3|2643M  119M  138M 1072M|5715B 2700B|2520k  104k| 331  17.0 |2000  2767 |1.47 2.12 2.09|3.0 1.0   0|   0     0 |dpkg                 263032.5%   0    0 |python2              1510   41k 480B0.5%|mysqld       302M|   0     0 |  25  175    0    3    0
Apr 01 02:21:55 ubuntu dstat.sh[1374]: 01-04 02:21:55|  9   3  32  55   2|2645M  115M  138M 1073M|8734B 2700B| 868k  544k| 126  71.0 |1576  2624 |1.47 2.12 2.09|1.0 1.0 3.0|   0     0 |dpkg                 263033.0%   0    0 |python2              1510   41k 492B  0%|mysqld       302M|   0     0 |  25  175    0    3    0
Apr 01 02:21:56 ubuntu dstat.sh[1374]: 01-04 02:21:56|  9   3  47  41   1|2644M  115M  138M 1074M|6108B 2430B| 308k 1196k|77.0   186 |1533  2923 |1.47 2.12 2.09|1.0 1.0   0|   0     0 |dpkg                 263032.0%   0    0 |python2              1510   41k 494B  0%|mysqld       302M|   0     0 |  25  175    0    3    0
Apr 01 02:21:57 ubuntu dstat.sh[1374]: 01-04 02:21:57| 12   4  31  51   2|2645M  113M  138M 1075M|5077B 2700B|  88k 1880k|3.00   102 |1571  2673 |1.47 2.12 2.09|6.0 2.0  11|   0     0 |dpkg                 263032.5%   0    0 |python2              1510   41k 492B0.5%|mysqld       302M|   0     0 |  25  175    0    3    0
Apr 01 02:21:58 ubuntu dstat.sh[1374]: 01-04 02:21:58| 22   6  38  31   4|2647M  110M  138M 1077M|4841B 2430B| 316k 1844k|29.0   158 |1625  2826 |1.47 2.12 2.09|1.0   0  10|   0     0 |python2.7            263309.0%   0    0 |python2              1510   41k 483B0.5%|mysqld       302M|   0     0 |  25  175    0    3    0
Apr 01 02:21:59 ubuntu dstat.sh[1374]: 01-04 02:21:59| 38   4  40  14   3|2633M  122M  138M 1078M|4539B 2376B| 560k  540k|46.0  25.0 |1540  2449 |1.59 2.13 2.10|3.0   0 9.0|   0     0 |mandb                26341 15%   0    0 |python2              1510   41k 492B  0%|mysqld       302M|   0     0 |  25  175    0    3    0
Apr 01 02:22:00 ubuntu dstat.sh[1374]: 01-04 02:22:00| 37  15  31  15   3|2636M  117M  139M 1080M|5760B 2754B|1672k  984k| 214  20.0 |2371  3518 |1.59 2.13 2.10|2.0 1.0 100|   0     0 |mandb                263416.5%   0    0 |python2              1510   41k 497B0.5%|mysqld       302M|   0     0 |  25  175    0    3    0
Apr 01 02:22:01 ubuntu dstat.sh[1374]: 01-04 02:22:01| 14  11  46  28   1|2664M  114M  139M 1055M|4317B 2160B|  34M 1288k| 417  18.0 |1852  3180 |1.59 2.13 2.10|2.0   0 3.0|   0     0 |apt                  26270 15%   0    0 |python2              1510   41k 497B  0%|mysqld       302M|   0     0 |  25  175    0    3    0
Apr 01 02:22:02 ubuntu dstat.sh[1374]: 01-04 02:22:02| 38   9  42   8   3|2654M  129M  139M 1049M|5081B 2700B| 708k  120k|60.0  6.00 |1482  2382 |1.59 2.13 2.10|5.0   0  22|   0     0 |apt-check            26463 24%   0    0 |python2              1510   41k 492B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:22:03 ubuntu dstat.sh[1374]: 01-04 02:22:03| 53   3  41   0   2|2667M  117M  139M 1049M|  13k 2770B|   0     0 |   0     0 |1356  2033 |1.59 2.13 2.10|1.0   0 1.0|   0     0 |apt-check            26463 49%   0    0 |python2              1510   41k 446B0.5%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:22:04 ubuntu dstat.sh[1374]: 01-04 02:22:04|  8   3  43  43   2|2667M  116M  139M 1049M|  14k 2430B| 336k    0 |49.0     0 |1260  2098 |1.62 2.13 2.10|1.0 1.0   0|   0     0 |apt-check            264632.0%   0    0 |python2              1510   41k 468B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:22:05 ubuntu dstat.sh[1374]: 01-04 02:22:05|  6   2  44  46   3|2668M  114M  139M 1050M|5176B 2700B| 892k    0 |19.0     0 |1302  2112 |1.62 2.13 2.10|2.0 1.0   0|   0     0 |apt-check            264631.5%   0    0 |python2              1510   41k 473B0.5%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:22:06 ubuntu dstat.sh[1374]: 01-04 02:22:06| 12   2  41  42   2|2668M  114M  139M 1052M|6239B 2700B|1140k   64k|21.0  3.00 |1317  2161 |1.62 2.13 2.10|1.0 1.0   0|   0     0 |apt-check            264635.0%   0    0 |python2              1510   41k 491B0.5%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:22:07 ubuntu dstat.sh[1374]: 01-04 02:22:07|  9   4  45  41   2|2625M  164M  139M 1044M|6640B 2430B| 264k 4096B|11.0  1.00 |1234  2162 |1.62 2.13 2.10|5.0   0  10|   0     0 |python               6729 1.0%  89B1803B|python2              1510   41k 488B  0%|mysqld       302M|   0     0 |  25  175    0    2    0
Apr 01 02:22:08 ubuntu dstat.sh[1374]: 01-04 02:22:08|  7   4  34  54   1|2615M  197M  139M 1022M|4748B 2747B|4116k  428k|68.0  19.0 |1339  2330 |1.62 2.13 2.10|  0   0 4.0|   0     0 |python               7457 1.0%   0    0 |python2              1510   41k 480B0.5%|mysqld       302M|   0     0 |  25  176    0    2    0
Apr 01 02:22:09 ubuntu dstat.sh[1374]: 01-04 02:22:09| 10   3  70  17   1|2628M  182M  139M 1023M|5075B 3068B|1628k   52k| 275  6.00 |1513  2863 |1.49 2.10 2.09|2.0   0   0|   0     0 |git-remote-http      264815.0%   0    0 |python2              1510   41k 486B  0%|mysqld       302M|   0     0 |  25  176    0    2    0
Apr 01 02:22:10 ubuntu dstat.sh[1374]: 01-04 02:22:10|  7   2  88   3   0|2628M  179M  139M 1025M|  20k 4290B|2160k 4096B|27.0  1.00 |1188  2061 |1.49 2.10 2.09|2.0   0 1.0|   0     0 |python               6729 1.0%   0    0 |python2              1510   41k 479B0.5%|mysqld       302M|   0     0 |  25  176    0    2    0
Apr 01 02:22:11 ubuntu dstat.sh[1374]: 01-04 02:22:11| 13   4  75   8   1|2618M  188M  139M 1027M| 147k 4615B|1000k  272k|31.0  9.00 |1415  2428 |1.49 2.10 2.09|1.0 1.0 6.0|   0     0 |pip                  264882.0%   0    0 |python2              1510   41k 498B  0%|mysqld       302M|   0     0 |  25  175    0    2    1
