"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","13 Jan 2020 22:36:13 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
13-01 23:12:09,9.137,2.030,82.741,4.061,2.030,3161837568,132427776,107634688,768729088,4794,93068,0,188416,0,15,1221,2110,0.790,1.830,2.010,2,0,0,0,0,26,188,0,3,0
13-01 23:12:10,7.732,1.031,88.660,1.546,1.031,3161862144,132395008,107638784,768733184,6229,2430,0,180224,0,21,1271,2253,0.790,1.830,2.010,2,0,0,0,0,26,188,0,3,0
13-01 23:12:11,7.500,3,88,0,1.500,3161980928,132198400,107638784,768811008,5204,2700,0,0,0,0,1158,2194,0.730,1.800,2,1,0,2,0,0,26,188,0,3,0
13-01 23:12:12,8.500,1.500,90,0,0,3162058752,132108288,107638784,768823296,4552,2524,0,0,0,0,1104,2093,0.730,1.800,2,3,0,0,0,0,26,188,0,3,0
13-01 23:12:13,7.071,1.515,90.909,0,0.505,3161948160,132206592,107638784,768835584,4926,2430,0,0,0,0,1149,2249,0.730,1.800,2,3,0,0,0,0,26,188,0,3,0
13-01 23:12:14,8.122,1.523,87.310,2.030,1.015,3161870336,132272128,107642880,768843776,5885,2430,0,53248,0,3,1185,2175,0.730,1.800,2,1,0,0,0,0,26,188,0,3,0
13-01 23:12:15,7.614,2.030,85.787,4.061,0.508,3161939968,132173824,107659264,768856064,4283,2160,0,196608,0,16,1268,2348,0.730,1.800,2,2,0,0,0,0,26,188,0,3,0
13-01 23:12:16,6.091,1.523,90.863,1.523,0,3161866240,132239360,107663360,768860160,5207,2484,0,65536,0,6,1170,2214,0.670,1.770,1.990,6,0,0,0,0,26,188,0,3,0
13-01 23:12:17,8.458,0.995,89.552,0,0.995,3161952256,132141056,107663360,768872448,4587,2646,0,0,0,0,1141,2184,0.670,1.770,1.990,1,0,0,0,0,26,188,0,3,0
13-01 23:12:18,6.566,2.020,91.414,0,0,3161845760,132239360,107663360,768880640,5869,2430,0,0,0,0,1188,2218,0.670,1.770,1.990,2,0,0,0,0,26,188,0,3,0
13-01 23:12:19,9.645,1.523,88.325,0,0.508,3161931776,132141056,107663360,768892928,6383,7037,0,0,0,0,1321,2359,0.670,1.770,1.990,1,0,0,0,0,26,187,0,3,1
13-01 23:12:20,10.714,1.531,68.878,18.367,0.510,3161878528,132173824,107663360,768913408,6838,2430,0,294912,0,63,1337,2417,0.670,1.770,1.990,1,1,0,0,0,26,187,0,3,1
13-01 23:12:21,6.154,2.051,32.821,58.974,0,3162193920,131854336,107663360,768917504,6151,2430,0,679936,0,118,1400,2310,1.010,1.830,2.010,1,1,2,0,0,26,187,0,3,1
13-01 23:12:22,6.566,3.030,77.778,11.616,1.010,3162255360,131772416,107667456,768933888,6754,2700,0,196608,0,33,1306,2298,1.010,1.830,2.010,3,0,0,0,0,26,187,0,3,1
13-01 23:12:23,7.071,3.030,89.899,0,0,3162054656,131837952,107667456,769069056,5301,2430,0,0,0,0,1230,2262,1.010,1.830,2.010,1,0,0,0,0,26,187,0,3,1
13-01 23:12:24,6.566,2.020,86.869,4.040,0.505,3162304512,131575808,107667456,769081344,7272,2430,0,36864,0,3,1237,2265,1.010,1.830,2.010,1,0,0,0,0,26,187,0,3,1
13-01 23:12:25,6.599,2.030,88.832,0.508,2.030,3162300416,131514368,107667456,769146880,7622,2430,57344,0,4,0,1226,2183,1.010,1.830,2.010,1,0,0,0,0,26,187,0,3,1
13-01 23:12:26,10.448,2.488,83.085,2.985,0.995,3162120192,131678208,107667456,769163264,5630,2430,0,167936,0,12,1251,2312,0.930,1.790,2,1,0,0,0,0,26,187,0,3,1
13-01 23:12:27,6.218,1.554,89.119,2.073,1.036,3162271744,131514368,107675648,769167360,6162,2430,0,61440,0,6,1295,2209,0.930,1.790,2,5,0,0,0,0,26,187,0,3,1
13-01 23:12:28,9,2.500,78.500,9.500,0.500,3162128384,131612672,107687936,769200128,3990,2430,0,262144,0,17,1334,2227,0.930,1.790,2,1,0,0,0,0,26,187,0,3,1
13-01 23:12:29,11.055,2.010,77.387,7.538,2.010,3162255360,131481600,107692032,769200128,5266,2700,0,57344,0,6,1292,2230,0.930,1.790,2,2,0,0,0,0,26,187,0,3,1
13-01 23:12:30,9.596,2.020,83.333,5.051,0,3162095616,131612672,107700224,769220608,6324,2700,0,36864,0,3,1282,2377,0.930,1.790,2,1,0,0,0,0,26,187,0,3,1
13-01 23:12:31,10.050,2.513,85.930,0,1.508,3162411008,131293184,107700224,769224704,5576,2592,0,0,0,0,1245,2259,0.860,1.760,1.980,1,0,2,0,0,26,187,0,3,1
13-01 23:12:32,7.614,3.553,82.741,5.076,1.015,3162275840,131391488,107716608,769245184,5915,2538,0,196608,0,15,1295,2212,0.860,1.760,1.980,4,0,0,0,0,26,187,0,3,1
13-01 23:12:33,8.040,2.010,87.437,2.010,0.503,3162435584,131227648,107724800,769241088,5196,2700,0,53248,0,6,1243,2179,0.860,1.760,1.980,1,0,0,0,0,26,187,0,3,1
13-01 23:12:34,6.701,1.546,88.660,3.093,0,3162255360,131358720,107732992,769282048,6705,2700,8192,98304,2,9,1299,2459,0.860,1.760,1.980,1,0,0,0,0,26,187,0,3,1
13-01 23:12:35,7.071,2.020,88.889,1.515,0.505,3162341376,131133440,107732992,769421312,6133,2700,0,155648,0,8,1270,2419,0.860,1.760,1.980,1,0,0,0,0,26,187,0,3,1
13-01 23:12:36,6.030,3.518,74.372,15.578,0.503,3162095616,131362816,107741184,769429504,6700,2700,0,3309568,0,56,1353,2606,0.790,1.730,1.970,2,0,0,0,0,26,187,0,3,1
13-01 23:12:37,9.645,2.030,86.802,1.523,0,3162214400,131231744,107741184,769441792,6102,2430,0,303104,0,4,1350,2446,0.790,1.730,1.970,5,0,0,0,0,26,187,0,3,1
13-01 23:12:38,6.599,1.523,89.340,2.030,0.508,3162071040,131362816,107745280,769449984,6396,2430,0,73728,0,6,1305,2328,0.790,1.730,1.970,2,0,0,0,0,26,187,0,3,1
13-01 23:12:39,6.533,3.015,85.930,4.523,0,3162185728,131231744,107749376,769462272,4827,2430,0,188416,0,15,1228,2229,0.790,1.730,1.970,4,0,0,0,0,26,187,0,3,1
13-01 23:12:40,7.500,2,89,1,0.500,3162083328,131330048,107749376,769466368,5108,2430,0,36864,0,2,1189,2195,0.790,1.730,1.970,1,1,0,0,0,26,187,0,3,1
13-01 23:12:41,9.596,2.525,83.333,4.040,0.505,3162423296,130969600,107753472,769482752,4001,2430,0,36864,0,4,1189,2234,0.730,1.710,1.960,1,0,2,0,0,26,187,0,3,1
13-01 23:12:42,9,2,88,0,1,3162378240,131010560,107753472,769486848,5621,2742,0,69632,0,1,1203,2162,0.730,1.710,1.960,1,0,0,0,0,26,187,0,3,1
13-01 23:12:43,8.543,2.513,88.945,0,0,3162230784,131141632,107753472,769503232,5188,2592,0,0,0,0,1251,2249,0.730,1.710,1.960,1,0,0,0,0,26,187,0,3,1
13-01 23:12:44,9,2,86,1.500,1.500,3162320896,131043328,107757568,769507328,8205,2538,0,49152,0,3,1236,2265,0.730,1.710,1.960,3,0,0,0,0,26,187,0,3,1
13-01 23:12:45,9.453,2.985,85.075,0,2.488,3162341376,131010560,107757568,769519616,8364,2430,0,0,0,0,1211,2091,0.730,1.710,1.960,2,0,0,0,0,26,187,0,3,1
13-01 23:12:46,9.045,1.508,84.422,2.010,3.015,3162198016,131141632,107757568,769531904,6175,2472,0,151552,0,9,1209,2107,0.750,1.690,1.960,2,0,0,0,0,26,187,0,3,1
13-01 23:12:47,7.107,3.046,82.234,6.599,1.015,3162279936,131043328,107765760,769540096,7019,2700,0,135168,0,22,1259,2196,0.750,1.690,1.960,1,0,0,0,0,26,187,0,3,1
13-01 23:12:48,7.500,3.500,85,2,2,3162210304,131108864,107769856,769544192,8421,2430,0,65536,0,6,1267,2224,0.750,1.690,1.960,2,0,0,0,0,26,187,0,3,1
13-01 23:12:49,7.653,2.041,90.306,0,0,3162259456,131043328,107769856,769560576,7889,2700,0,0,0,0,1260,2297,0.750,1.690,1.960,4,0,0,0,0,26,187,0,3,1
13-01 23:12:50,11.500,2,85.500,0,1,3162173440,131108864,107769856,769581056,4809,2430,0,0,0,0,1269,2251,0.750,1.690,1.960,2,0,0,0,0,26,187,0,4,1
13-01 23:12:51,6.667,2.564,86.667,4.103,0,3162427392,130842624,107769856,769593344,9241,2160,8192,0,1,0,1256,2260,0.770,1.680,1.950,1,0,2,0,0,26,187,0,3,1
13-01 23:12:52,7.071,2.020,83.333,7.071,0.505,3162243072,131014656,107769856,769605632,8995,2430,0,253952,0,25,1256,2200,0.770,1.680,1.950,1,1,0,0,0,26,187,0,3,1
13-01 23:12:53,8.500,2.500,43.500,45.500,0,3162370048,130883584,107769856,769609728,7293,2700,0,737280,0,136,1415,2258,0.770,1.680,1.950,2,1,0,0,0,26,187,0,3,1
13-01 23:12:54,7.576,2.020,89.394,1.010,0,3162218496,131014656,107773952,769626112,6380,2430,0,40960,0,4,1277,2335,0.770,1.680,1.950,2,0,0,0,0,26,187,0,3,1
13-01 23:12:55,7.071,2.020,90.404,0,0.505,3162341376,130883584,107773952,769634304,8417,2496,0,0,0,0,1300,2302,0.770,1.680,1.950,2,0,0,0,0,26,187,0,3,1
13-01 23:12:56,10,2.500,84,3,0.500,3162181632,131014656,107790336,769646592,6447,2430,0,167936,0,12,1338,2364,0.870,1.690,1.950,2,0,0,0,0,26,187,0,3,1
13-01 23:12:57,8.122,3.046,84.772,3.553,0.508,3162304512,130883584,107790336,769654784,6393,2592,0,57344,0,6,1337,2274,0.870,1.690,1.950,2,0,0,0,0,26,187,0,3,1
13-01 23:12:58,11.168,2.030,83.249,3.553,0,3162140672,131014656,107810816,769667072,4853,2538,0,184320,0,15,1390,2514,0.870,1.690,1.950,2,1,0,0,0,26,187,0,3,1
13-01 23:12:59,7.576,2.525,80.808,7.576,1.515,3162320896,130818048,107810816,769683456,5492,2430,0,180224,0,40,1295,2199,0.870,1.690,1.950,1,0,0,0,0,26,187,0,3,1
13-01 23:13:00,9.406,3.465,78.713,7.921,0.495,3162169344,130949120,107823104,769691648,5631,2700,0,90112,0,9,1326,2333,0.870,1.690,1.950,4,0,0,0,0,26,187,0,3,1
13-01 23:13:01,4.688,2.604,92.188,0,0.521,3162349568,130756608,107823104,769703936,5295,2700,0,0,0,0,1223,2186,0.800,1.660,1.940,2,0,2,0,0,26,187,0,3,1
13-01 23:13:02,6.633,2.551,86.224,3.571,1.020,3162267648,130822144,107831296,769712128,4017,2430,0,196608,0,15,1211,2047,0.800,1.660,1.940,1,0,0,0,0,26,187,0,4,1
13-01 23:13:03,9.852,1.970,86.207,1.478,0.493,3162152960,130920448,107839488,769720320,4792,2160,0,53248,0,6,1166,2092,0.800,1.660,1.940,2,0,0,0,0,26,187,0,3,1
13-01 23:13:04,8.673,1.531,88.265,1.531,0,3162275840,130789376,107839488,769728512,5129,2160,0,65536,0,6,1156,2099,0.800,1.660,1.940,2,0,0,0,0,26,187,0,3,1
13-01 23:13:05,7.692,2.051,89.231,0,1.026,3162132480,130920448,107839488,769740800,6211,2430,0,0,0,0,1192,2083,0.800,1.660,1.940,1,0,0,0,0,26,187,0,3,1
13-01 23:13:06,6.154,1.538,87.692,4.615,0,3162279936,130756608,107847680,769748992,7060,2700,0,303104,0,18,1163,2090,0.890,1.660,1.940,2,0,0,0,0,26,187,0,3,1
13-01 23:13:07,11.443,1.493,83.582,3.483,0,3162034176,130887680,107859968,769851392,6754,2484,24576,81920,3,9,1264,2234,0.890,1.660,1.940,1,0,0,0,0,26,187,0,3,1
13-01 23:13:08,9.091,2.525,87.879,0,0.505,3162288128,130629632,107859968,769855488,6769,2646,0,0,0,0,1261,2233,0.890,1.660,1.940,1,0,0,0,0,26,187,0,3,1
13-01 23:13:09,9.694,1.531,82.653,5.612,0.510,3162132480,130760704,107868160,769871872,5492,2700,0,471040,0,16,1276,2219,0.890,1.660,1.940,1,0,0,0,0,26,187,0,3,1
13-01 23:13:10,8.718,2.051,86.667,2.564,0,3162222592,130662400,107868160,769880064,5439,2700,0,53248,0,6,1261,2186,0.890,1.660,1.940,1,0,0,0,0,26,187,0,3,1
13-01 23:13:11,7.614,2.030,89.848,0,0.508,3162411008,130465792,107868160,769888256,4685,2700,0,0,0,0,1249,2208,0.820,1.640,1.930,1,0,2,0,0,26,187,0,3,1
13-01 23:13:12,7.614,2.538,89.848,0,0,3162456064,130408448,107868160,769900544,5375,2524,0,0,0,0,1184,2114,0.820,1.640,1.930,1,0,0,0,0,26,187,0,3,1
13-01 23:13:13,8.718,2.051,89.231,0,0,3162382336,130473984,107868160,769908736,7308,2700,0,0,0,0,1245,2140,0.820,1.640,1.930,2,0,0,0,0,26,187,0,3,1
13-01 23:13:14,9.045,2.010,87.940,0.503,0.503,3162468352,130375680,107868160,769921024,4567,2700,0,110592,0,4,1235,2231,0.820,1.640,1.930,1,0,0,0,0,26,187,0,3,1
13-01 23:13:15,7.143,2.551,90.306,0,0,3162394624,130441216,107868160,769929216,4011,2430,0,0,0,0,1183,2104,0.820,1.640,1.930,4,0,0,0,0,26,187,0,3,1
13-01 23:13:16,7.035,3.015,83.417,6.533,0,3162284032,130539520,107868160,769941504,4932,2160,0,212992,0,15,1204,2168,0.920,1.640,1.930,1,0,0,0,0,26,187,0,3,1
13-01 23:13:17,7.614,2.030,88.832,1.523,0,3162406912,130408448,107876352,769941504,4286,2430,0,57344,0,6,1193,2080,0.920,1.640,1.930,1,0,0,0,0,26,187,0,3,1
13-01 23:13:18,10,2,88,0,0,3162255360,130539520,107876352,769961984,7091,2700,0,0,0,0,1251,2169,0.920,1.640,1.930,1,0,0,0,0,26,187,0,3,1
13-01 23:13:19,8.586,2.525,88.384,0,0.505,3162382336,130408448,107876352,769966080,6566,2700,0,49152,0,10,1280,2268,0.920,1.640,1.930,1,0,0,0,0,26,187,0,3,1
13-01 23:13:20,6.633,2.551,90.306,0,0.510,3162238976,130539520,107876352,769978368,5508,2430,0,0,0,0,1216,2116,0.920,1.640,1.930,3,0,0,0,0,26,189,0,3,0
13-01 23:13:21,11.168,2.030,85.787,0,1.015,3162345472,130281472,107876352,770129920,5045,2376,0,0,0,0,1278,2202,0.840,1.620,1.920,1,0,2,0,0,26,187,0,4,0
13-01 23:13:22,8,3.500,83.500,2.500,2.500,3162193920,130412544,107876352,770150400,6334,2484,16384,0,4,0,1287,2195,0.840,1.620,1.920,1,2,0,0,0,26,187,0,3,0
13-01 23:13:23,10.500,3,84,0,2.500,3162312704,130281472,107876352,770162688,4576,2430,0,53248,0,2,1238,2104,0.840,1.620,1.920,1,0,0,0,0,26,187,0,3,0
13-01 23:13:24,7.143,3.061,79.082,7.143,3.571,3162243072,130347008,107876352,770166784,4480,2430,0,262144,0,27,1205,2042,0.840,1.620,1.920,1,1,0,0,0,26,187,0,3,0
13-01 23:13:25,7.614,2.538,49.239,40.102,0.508,3162255360,130314240,107876352,770187264,4500,2160,0,663552,0,130,1549,2228,0.840,1.620,1.920,1,0,0,0,0,26,187,0,3,0
13-01 23:13:26,9.184,2.551,83.163,2.551,2.551,3162214400,130347008,107876352,770195456,6198,2430,0,180224,0,12,1277,2335,0.940,1.620,1.920,1,0,0,0,0,26,187,0,3,0
13-01 23:13:27,7.538,3.015,86.935,2.010,0.503,3162263552,130281472,107880448,770207744,8338,2430,0,65536,0,6,1274,2236,0.940,1.620,1.920,1,0,0,0,0,26,187,0,3,0
13-01 23:13:28,8.629,1.015,85.787,4.569,0,3162161152,130379776,107880448,770211840,4757,2160,0,200704,0,15,1178,2174,0.940,1.620,1.920,1,0,0,0,0,26,187,0,3,0
13-01 23:13:29,8,2.500,87.500,2,0,3162243072,130281472,107880448,770228224,5696,2484,0,57344,0,6,1165,2043,0.940,1.620,1.920,1,0,0,0,0,26,187,0,3,0
13-01 23:13:30,10.500,2,75.500,11.500,0.500,3162230784,130281472,107884544,770236416,5189,2646,0,286720,0,52,1311,2223,0.940,1.620,1.920,1,0,0,0,0,26,187,0,3,0
13-01 23:13:31,7.107,3.046,89.340,0,0.508,3162382336,130121728,107884544,770244608,4972,2160,0,0,0,0,1179,2155,0.860,1.600,1.910,1,0,2,0,0,26,187,0,3,0
13-01 23:13:32,7.107,2.538,86.294,3.046,1.015,3162300416,130187264,107892736,770252800,6241,2160,0,159744,0,10,1160,2119,0.860,1.600,1.910,1,1,0,0,0,26,187,0,3,0
13-01 23:13:33,8.205,1.538,82.564,6.667,1.026,3162415104,130056192,107900928,770260992,4548,2430,0,57344,0,5,1194,2249,0.860,1.600,1.910,2,0,0,0,0,26,187,0,3,0
13-01 23:13:34,7.732,1.546,74.227,16.495,0,3162288128,130121728,107917312,770306048,5675,2700,36864,106496,4,12,1211,2275,0.860,1.600,1.910,2,0,0,0,0,26,187,0,3,0
13-01 23:13:35,9.045,2.513,84.422,0,4.020,3162144768,130252800,107917312,770318336,6461,2376,0,0,0,0,1157,2029,0.860,1.600,1.910,2,0,0,0,0,26,187,0,3,0
13-01 23:13:36,9.596,2.525,80.808,4.545,2.525,3162292224,130088960,107925504,770326528,4292,2484,0,352256,0,20,1172,2029,0.950,1.600,1.910,3,0,0,0,0,26,187,0,3,0
13-01 23:13:37,11.940,1.990,82.587,2.985,0.498,3162144768,130220032,107929600,770338816,5212,2592,0,36864,0,3,1297,2297,0.950,1.600,1.910,3,0,0,0,0,26,187,0,3,0
13-01 23:13:38,8.500,3.500,81.500,4.500,2,3162263552,130088960,107933696,770347008,5014,2538,0,65536,0,6,1185,2052,0.950,1.600,1.910,1,0,0,0,0,26,187,0,3,0
13-01 23:13:39,10.050,2.010,80.402,7.538,0,3162140672,130187264,107950080,770355200,4871,2430,0,200704,0,15,1217,2135,0.950,1.600,1.910,1,0,0,0,0,26,187,0,3,0
13-01 23:13:40,9.184,2.551,85.714,1.531,1.020,3162222592,130088960,107954176,770367488,4210,2160,0,53248,0,6,1229,2183,0.950,1.600,1.910,3,0,0,0,0,26,187,0,3,0
13-01 23:13:41,8.122,2.538,89.340,0,0,3162411008,129892352,107954176,770375680,5572,2700,0,249856,0,1,1198,2207,0.880,1.580,1.900,2,0,2,0,0,26,187,0,3,0
13-01 23:13:42,7.692,2.564,87.692,0,2.051,3162488832,129802240,107954176,770387968,4100,2430,0,0,0,0,1121,2080,0.880,1.580,1.900,1,0,0,0,0,26,187,0,3,0
13-01 23:13:43,8.629,3.553,87.817,0,0,3162415104,129867776,107954176,770396160,5332,2742,0,0,0,0,1248,2206,0.880,1.580,1.900,1,0,0,0,0,26,187,0,3,0
13-01 23:13:44,8.081,1.515,88.384,1.515,0.505,3162271744,129998848,107954176,770408448,4807,2700,0,53248,0,3,1254,2214,0.880,1.580,1.900,1,0,0,0,0,26,187,0,3,0
13-01 23:13:45,8.629,2.030,89.340,0,0,3162398720,129867776,107954176,770412544,5976,2700,0,0,0,0,1146,2125,0.880,1.580,1.900,1,0,0,0,0,26,187,0,3,0
13-01 23:13:46,6.122,2.551,87.245,4.082,0,3162243072,129998848,107962368,770428928,5137,2700,0,286720,0,16,1080,2025,0.890,1.570,1.900,1,0,0,0,0,26,187,0,3,0
13-01 23:13:47,8.543,3.015,86.935,1.508,0,3162370048,129867776,107962368,770433024,5123,2472,0,53248,0,6,1186,2068,0.890,1.570,1.900,1,0,0,0,0,26,187,0,3,0
13-01 23:13:48,9.184,2.041,88.776,0,0,3162292224,129933312,107962368,770445312,5690,2700,0,0,0,0,1163,1964,0.890,1.570,1.900,1,0,0,0,0,26,187,0,3,0
13-01 23:13:49,9.045,1.508,88.945,0,0.503,3162349568,129867776,107962368,770453504,4699,2700,0,0,0,0,1117,2027,0.890,1.570,1.900,1,0,0,0,0,26,187,0,3,0
13-01 23:13:50,9.548,1.005,89.447,0,0,3162238976,129966080,107962368,770465792,6310,2430,0,0,0,0,1170,2044,0.890,1.570,1.900,1,0,0,0,0,26,187,0,2,0
13-01 23:13:51,10.769,3.077,85.641,0,0.513,3162411008,129773568,107962368,770486272,4641,2160,0,28672,0,3,1188,2166,0.810,1.540,1.890,1,0,2,0,0,26,187,0,3,0
13-01 23:13:52,9.091,2.020,86.364,2.525,0,3162365952,129806336,107962368,770498560,5186,2700,0,53248,0,2,1220,2183,0.810,1.540,1.890,2,0,0,0,0,26,187,0,3,0
13-01 23:13:53,6.701,2.062,90.206,0,1.031,3162423296,129740800,107962368,770506752,5879,2376,0,0,0,0,1240,2188,0.810,1.540,1.890,2,0,0,0,0,26,187,0,3,0
13-01 23:13:54,9.091,3.030,82.828,0.505,4.545,3162308608,129839104,107962368,770523136,4762,2484,0,49152,0,3,1313,2308,0.810,1.540,1.890,2,0,0,0,0,26,187,0,3,0
13-01 23:13:55,7.732,3.093,86.598,0,2.577,3162394624,129740800,107962368,770535424,6018,2322,0,0,0,0,1216,1970,0.810,1.540,1.890,4,0,0,0,0,26,187,0,3,0
13-01 23:13:56,9.645,3.046,54.315,29.949,3.046,3162353664,129773568,107970560,770535424,7500,2808,0,487424,0,52,1355,2126,0.990,1.560,1.890,2,2,0,0,0,26,187,0,3,0
13-01 23:13:57,12.690,2.538,36.041,44.670,4.061,3162230784,129871872,107974656,770555904,7735,2430,0,733184,0,143,1373,2078,0.990,1.560,1.890,2,0,0,0,0,26,187,0,3,0
13-01 23:13:58,15.152,2.525,76.263,2.020,4.040,3162116096,129970176,107978752,770568192,5270,2430,0,147456,0,9,1288,2140,0.990,1.560,1.890,1,0,0,0,0,26,187,0,3,0
13-01 23:13:59,10.680,2.913,79.126,3.883,3.398,3162193920,129871872,107986944,770580480,6029,2700,0,57344,0,6,1216,1946,0.990,1.560,1.890,3,0,0,0,0,26,187,0,3,0
13-01 23:14:00,9.744,2.564,85.641,1.026,1.026,3162251264,129810432,107986944,770584576,4887,2646,0,32768,0,3,1189,2112,0.990,1.560,1.890,2,0,0,0,0,26,187,0,3,0
13-01 23:14:01,9.045,2.010,85.427,3.015,0.503,3162288128,129617920,107999232,770727936,5703,2484,126976,57344,2,6,1255,2288,0.910,1.540,1.880,3,0,2,0,0,26,187,0,3,0
13-01 23:14:02,7.614,1.015,86.802,4.569,0,3162198016,129683456,108011520,770740224,5629,2430,0,266240,0,17,1150,2166,0.910,1.540,1.880,2,0,0,0,0,26,187,0,4,0
13-01 23:14:03,9,2,89,0,0,3162075136,129781760,108015616,770760704,4641,2430,0,57344,0,6,1134,2178,0.910,1.540,1.880,1,0,0,0,0,26,187,0,3,0
13-01 23:14:04,8.081,2.525,83.333,5.556,0.505,3162198016,129650688,108015616,770768896,4861,2430,0,57344,0,6,1229,2289,0.910,1.540,1.880,1,0,0,0,0,26,187,0,3,0
13-01 23:14:05,7.179,2.051,90.256,0,0.513,3162054656,129781760,108015616,770781184,4353,2430,0,0,0,0,1158,2170,0.910,1.540,1.880,1,0,0,0,0,26,187,0,3,0
13-01 23:14:06,7.071,2.525,85.859,4.545,0,3162316800,129490944,108015616,770809856,5442,2430,0,315392,0,13,1181,2248,0.920,1.530,1.880,1,1,0,0,0,26,187,0,3,0
13-01 23:14:07,8.673,3.571,84.184,3.061,0.510,3162238976,129429504,108015616,770949120,5644,2430,0,86016,0,9,1261,2307,0.920,1.530,1.880,3,0,0,0,0,26,187,0,3,0
13-01 23:14:08,7.071,3.535,87.374,0,2.020,3162296320,129363968,108015616,770957312,4841,2430,0,0,0,0,1209,2113,0.920,1.530,1.880,1,0,0,0,0,26,187,0,3,0
13-01 23:14:09,6.599,3.046,61.929,23.858,4.569,3162222592,129429504,108015616,770965504,4413,2430,0,163840,0,11,1128,2004,0.920,1.530,1.880,4,0,0,0,0,26,187,0,3,0
13-01 23:14:10,12.563,3.015,46.231,29.648,8.543,3162148864,129495040,108019712,770969600,5625,2700,0,65536,0,6,1307,2174,0.920,1.530,1.880,1,0,0,0,0,26,187,0,3,0
13-01 23:14:11,8.500,3,82.500,2.500,3.500,3162456064,129167360,108023808,770985984,5670,2700,0,53248,0,6,1251,2288,1,1.540,1.880,2,0,2,0,0,26,187,0,3,0
13-01 23:14:12,5.612,2.041,89.796,0,2.551,3162521600,129093632,108023808,770994176,4987,2524,0,0,0,0,1143,2027,1,1.540,1.880,1,0,0,0,0,26,187,0,3,0
13-01 23:14:13,5.556,3.535,90.404,0,0.505,3162742784,128864256,108023808,771002368,4608,2430,0,466944,0,45,1291,2212,1,1.540,1.880,2,0,0,0,0,26,187,0,3,0
13-01 23:14:14,8.718,2.051,86.154,1.026,2.051,3162628096,128962560,108027904,771014656,4190,2106,0,57344,0,3,1244,2078,1,1.540,1.880,6,0,0,0,0,26,187,0,3,0
13-01 23:14:15,9.645,4.061,82.234,0,4.061,3162750976,128831488,108027904,771022848,4507,2754,0,0,0,0,1342,2229,1,1.540,1.880,1,0,0,0,0,26,187,0,3,0
13-01 23:14:16,9.453,3.483,81.592,2.985,2.488,3162607616,128962560,108027904,771035136,5894,2700,0,192512,0,15,1298,2115,0.920,1.510,1.870,4,0,0,0,0,26,187,0,3,0
13-01 23:14:17,10.500,2,86.500,0,1,3162697728,128864256,108027904,771043328,5167,2430,0,0,0,0,1294,2254,0.920,1.510,1.870,1,1,0,0,0,26,187,0,3,0
13-01 23:14:18,8.629,2.538,87.310,0.508,1.015,3162550272,128995328,108027904,771059712,4697,2700,0,143360,0,7,1326,2076,0.920,1.510,1.870,1,0,0,0,0,26,187,0,3,0
13-01 23:14:19,9.548,3.015,87.437,0,0,3162644480,128897024,108027904,771063808,8163,2700,0,0,0,0,1442,2424,0.920,1.510,1.870,3,0,0,0,0,26,187,0,3,0
13-01 23:14:20,6.633,2.041,91.327,0,0,3162533888,128995328,108027904,771076096,7352,2700,0,0,0,0,1267,2254,0.920,1.510,1.870,2,0,0,0,0,26,187,0,3,0
13-01 23:14:21,8.081,4.545,85.859,0,1.515,3162845184,128667648,108027904,771092480,9303,102869,0,0,0,0,1278,2271,0.930,1.500,1.860,2,0,2,0,0,26,188,0,3,0
13-01 23:14:22,8.955,1.990,87.562,0,1.493,3162689536,128806912,108027904,771108864,6371,2700,0,0,0,0,1213,2152,0.930,1.500,1.860,1,0,0,0,0,26,188,0,3,0
13-01 23:14:23,8.500,2.500,87,1,1,3162812416,128675840,108032000,771112960,6081,2700,0,61440,0,3,1280,2228,0.930,1.500,1.860,2,0,0,0,0,26,188,0,3,0
13-01 23:14:24,8,2,88.500,1.500,0,3162660864,128806912,108036096,771129344,5454,2700,0,49152,0,3,1246,2161,0.930,1.500,1.860,3,0,0,0,0,26,188,0,3,0
13-01 23:14:25,7.500,3.500,88.500,0,0.500,3162787840,128675840,108036096,771133440,5215,2230,0,0,0,0,1244,2200,0.930,1.500,1.860,3,0,0,0,0,26,188,0,3,0
13-01 23:14:26,8.543,3.015,84.422,2.513,1.508,3162656768,128774144,108052480,771149824,8631,2430,0,180224,0,12,1369,2332,1.100,1.530,1.870,1,0,0,0,0,26,188,0,3,0
13-01 23:14:27,6.633,2.551,89.796,0,1.020,3162710016,128708608,108052480,771162112,6451,2430,8192,0,1,0,1196,2168,1.100,1.530,1.870,2,0,0,0,0,26,188,0,3,0
13-01 23:14:28,7.614,2.538,52.284,34.518,3.046,3162718208,128675840,108064768,771174400,6847,2430,0,667648,0,92,1399,2183,1.100,1.530,1.870,1,2,0,0,0,26,188,0,3,0
